i_dblp,j_sch,dblp_id,sch_id
404,41676,conf/sigmod/Amer-YahiaFSX03,gs3RcCAyi9kJ
1004,49777,conf/sigmod/NatsevRS99,Xm3ygCvkmN8J
151,41230,journals/sigmod/ShahMFH01,MGdQ5QpvlQYJ
1793,26848,conf/sigmod/AgrawalCFGHIIMMSS94,0haDaGr-V3oJ
1717,63979,conf/sigmod/PangCL94,url:http://portal.acm.org/citation.cfm%3Fid%3D223784%26dl%3DGUIDE%26dl%3DACM%26type%3Dproceeding%26idx%3D223784%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222
2010,12553,conf/vldb/AggarwalHWY03,7IedMcqVmcEJ
2337,6532,journals/vldb/LometS97,Rsf10QVvHXkJ
2034,25190,conf/vldb/VelegrakisMP03,KFQYkplDhMcJ
1449,64164,conf/vldb/KnorrN99,W8O7pgTYGTYJ
2345,11496,journals/vldb/ChenHY97,QKnrc4krsAUJ
961,55715,conf/sigmod/BreitbartKRSS99,tAnONC5J2W8J
1986,62302,conf/vldb/WangZL03,xsaovu54vl4J
2146,60305,conf/vldb/ChanGR02,gsIuHMivM6sJ
1019,59103,conf/sigmod/GarofalakisRRS99,gkEOPxIM4GkJ
1265,14247,conf/sigmod/LivnyRBCDLMW97a,jSAtXghimR0J
1869,46441,conf/vldb/GravanoG95,PsoYENGEh9cJ
1358,43485,conf/sigmod/MogiK96,hxWB8uQMCdgJ
858,23722,conf/sigmod/LiBCS00,CGQkJvm6wT0J
2447,31371,journals/vldb/DeWittNSV96,nWyQguT7Rk0J
1012,52647,conf/vldb/ZengBNN01,6GxdJ4jZUokJ
2096,33773,conf/vldb/AgrawalSX02,rnfILQoQrBYJ
1983,62943,conf/vldb/BouganimNPW03,Nd0Yl_O4N9MJ
1952,17055,conf/vldb/BhattacharjeePMLCH03,6Y3mfk6sxeYJ
2092,23451,conf/vldb/CiliaHB02,Y1HVgTopekIJ
2367,25376,journals/vldb/FengYLH02,szlqyCesMpgJ
989,21145,conf/vldb/LiM01,rub-_OWdgFoJ
158,56680,conf/vldb/OzdenBRS94,KYhmilHkq_IJ
1498,38927,conf/vldb/JohnsonM98,a61JJvGyl_EJ
2433,62590,journals/vldb/MehtaD97,zppqMPNFTQIJ
1849,44634,conf/vldb/HaasKWY97,XsTFqLpfsfgJ
2109,36637,conf/vldb/ChirkovaHS01,Pi2J_lwQp6QJ
1448,30704,conf/sigmod/RossSS96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D381897%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
725,40697,conf/sigmod/RamaswamyRS00,r2jkzqMSE0gJ
122,50984,journals/sigmod/HanBP01,hADArm8mP0cJ
2265,51113,journals/tods/LiuDL02,kLnJCd1otuUJ
2249,60968,journals/tods/BohlenJS00,oAVbM_vepr8J
1378,7492,conf/vldb/JagadishKNS99,dn5N-XwuRS4J
624,11194,journals/sigmod/AndlerHEMBE96,oNYOKYvjoKgJ
2196,16984,journals/tods/BunemanO96,rNVPCLfguuMJ
1577,37880,conf/sigmod/Golding95,uJj9OgotYeEJ
2388,21126,journals/vldb/IvesHW02,HwBwuLKlAiEJ
573,45379,conf/sigmod/HernandezMHYHT01,pOFhgBVYVTkJ
552,29226,conf/sigmod/BreunigKKS01,rgEDmTFPFY4J
965,62384,conf/sigmod/JagadishLS99,b2r9OZJJ4sgJ
2029,44578,conf/vldb/JiangWL03,jGCMIFrz3FYJ
845,9099,conf/sigmod/BressanGOT00,_1drQdYrtmsJ
1945,30355,conf/vldb/YuAA03,s3bawcAka-EJ
1651,13104,conf/vldb/ChangG97,wDrwjYtI4uEJ
2034,45861,conf/vldb/VelegrakisMP03,tYCCI2DndboJ
1011,13683,conf/sigmod/DeutschFS99,SR_yVgZnYpMJ
1295,17414,conf/sigmod/SeshadriP97,f5cqkpUXl0kJ
95,23281,conf/vldb/AgrawalPWZ95,I-taeStropMJ
2468,10101,journals/vldb/RamakrishnanSSS94,ad-TVNZBg8YJ
1165,59412,conf/sigmod/BaumannDFRW98,BEV-l3PHF0IJ
506,16399,conf/sigmod/ChangH02,url:http://portal.acm.org/citation.cfm%3Fid%3D641052%26dl%3DACM%26coll%3DGUIDE%26CFID%3D11111111%26CFTOKEN%3D2222222
1406,56091,conf/vldb/TanGO99,T8BPorXB1VsJ
1743,48506,conf/vldb/SrivastavaDJL96,gkbM-pRDcSwJ
1277,21157,conf/vldb/PedersenJD00,xFQWX4M8E2YJ
1282,15085,conf/vldb/JarkeKL00,6c3XQZ-_HDUJ
2139,58305,conf/vldb/AgrawalKSX02,BPSbjmwddQ0J
948,19935,journals/sigmod/Stonebraker94,url:http://portal.acm.org/citation.cfm%3Fid%3D181551
618,47350,conf/sigmod/GoldsteinL01,aSQwWnnzgAcJ
2494,35084,conf/vldb/LevyRO96,QHUtoLECZzgJ
1988,63771,conf/vldb/SizovGT03,O0h_0fvE9m4J
247,54762,conf/sigmod/WangPFY03,ghIMekzCkMQJ
2029,62082,conf/vldb/JiangWL03,8xRHvInl0_0J
1945,54275,conf/vldb/YuAA03,2idq2KOD-nYJ
1931,58541,conf/vldb/PapadiasZMT03,3GY5tow6VagJ
796,5019,conf/sigmod/ChenJDTW00,K4PDyCDsdc8J
240,7016,conf/sigmod/LakshmananPZ03,-EMZt7FrF4QJ
1535,30433,conf/vldb/EsterKSWX98,MC7KlhmEQt8J
1191,24207,conf/sigmod/BerchtoldBBKK97,_BkX17d-y7gJ
1722,36675,conf/sigmod/WhiteD94,jKBaGqWJK2oJ
1655,35453,conf/sigmod/CareyFZ94,h2z51QPXcSkJ
1418,20988,conf/vldb/LiRS99,APs6yKPYff4J
1067,12837,conf/sigmod/BaruGLMPVC99,JYHcz-HpKjEJ
1694,32183,conf/vldb/SilversteinBMU98,aOBNgdooDHAJ
220,58981,conf/vldb/LitwinNS94,CBHicx5w3ocJ
357,34369,journals/sigmod/PuSW01,E9jAHlDe-50J
411,55543,conf/sigmod/OoiTZGLLLNSWZ03,GgMyAGZsyr4J
2415,61744,journals/vldb/BonifatiCP01,QyA8LLrWIloJ
1277,22446,conf/vldb/PedersenJD00,lPJc5Eqnv9IJ
1079,28877,conf/sigmod/CherniackZ98,7DFhNMAE13QJ
1000,59321,conf/sigmod/ChangG99,bqtRaOoJ87AJ
1358,52613,conf/sigmod/MogiK96,G-ggEZEKjT8J
2237,53521,journals/tods/WinslettSQ94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219772%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
442,48413,conf/sigmod/AltinelLKMPLWB02,zQfzn1t6Xq8J
901,10266,journals/tods/GunopulosKMSTS03,zF6wNy5dQUUJ
1696,4121,conf/vldb/LakshmiZ98,QmXB6EKu-pYJ
1156,31726,conf/vldb/PottingerL00,M2zV0WBF7XYJ
1599,35679,conf/vldb/OzsuVU98,tftfK6qWKJcJ
1768,26066,conf/vldb/ChaudhuriS96,hAqEljGAcFsJ
31,47566,conf/vldb/LometT95,P7GUGC5bz7wJ
1808,52068,conf/vldb/ShaferA97,0EbuWDceVnoJ
1303,46648,conf/vldb/ManegoldBK00,sZmrat79cF0J
2315,48866,journals/vldb/HuangDT99,Ocg9KiJMQLwJ
1430,43979,conf/sigmod/DogacHKOONDMAKE96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D234900%26type%3Dpdf%26dl%3DGUIDE%26dl%3Dacm%26CFID%3D11111111%26CFTOKEN%3D2222222
1298,31028,conf/sigmod/OzdenRSS96,thTt2lg4_Z8J
2432,24541,journals/vldb/EvangelidisS97,DYFIQvOg7rgJ
2040,6001,conf/vldb/LeeHJT03,eBKSIiyeF4MJ
1458,9783,conf/sigmod/McAuliffeCS96,nM9bJESsWNoJ
2216,16780,journals/vldb/FungKL03,mPmpRuOspl4J
321,61261,conf/sigmod/KimC03,LdDaBOd7JhkJ
1734,34941,conf/sigmod/CookWZ94,NEz5xaB-IqgJ
458,10985,conf/sigmod/ChaudhuriGN02,Y-kXztd20YQJ
1400,39791,conf/sigmod/BrownCL96,SBKjIGdxMM0J
1254,24690,conf/vldb/BernsteinHJRW00,b9ikqvr7Bb4J
1794,57623,conf/sigmod/DogacAEOADAOS94,zf5eI7As5kAJ
1766,24838,conf/vldb/FaloutsosG96,ZMMhKani9O0J
209,55543,journals/sigmod/TianDCZ02,GgMyAGZsyr4J
2023,42399,conf/vldb/ShiSZ03,sRgUm7BR9EAJ
707,63367,conf/sigmod/AggarwalY00,6i8hYEhbelEJ
1503,38199,conf/sigmod/LuMSS95,ZFXYXT4yEcAJ
1945,637,conf/vldb/YuAA03,n85SwXicWVgJ
821,6314,conf/sigmod/Ramakrishnan00,aHpKrjJEJk4J
702,46027,conf/sigmod/WuAA01,kna2UTpj4qQJ
2152,23561,conf/vldb/TaoPS02,VQaTg3LSUaUJ
1216,12505,conf/vldb/BonifatiCDS01,Ao7Ttf_XPyAJ
1377,55241,conf/sigmod/BilirisFOP96,VakyeJZNPM0J
1420,7582,conf/vldb/KumarRRT99,ksMnxMtMViQJ
582,53280,conf/sigmod/HanPDW01,YkKV8PCox8IJ
989,51160,conf/vldb/LiM01,url:http://portal.acm.org/citation.cfm%3Fid%3D354546%26coll%3Dportal%26dl%3DACM
2096,26820,conf/vldb/AgrawalSX02,kPYFPQGCegYJ
2265,55114,journals/tods/LiuDL02,h95306-8rjEJ
697,20958,conf/sigmod/KriegelMPS01,zPNtJ-Pnxl0J
501,6494,conf/sigmod/BrunoKS02,GahdNMZNCWgJ
2391,63332,journals/vldb/Amer-YahiaCLS02,cAIvcFCeB6oJ
2026,62453,conf/vldb/TatbulCZCS03,F42wOOy-KR0J
2423,3271,journals/vldb/PoulovassilisS96,CWlEleucrqcJ
991,45756,conf/sigmod/AcharyaGPR99,q_bQLiJ-KZAJ
1316,46078,conf/vldb/CeriCW00,FElMcikK2GUJ
783,36947,conf/sigmod/Galhardas00,r-nEDv2thG8J
151,42332,journals/sigmod/ShahMFH01,DkgClKWAyEIJ
1628,44098,conf/sigmod/WangZS95,zJ-WiXarafwJ
2304,11658,journals/vldb/HarderST99,DIY4-ustaqIJ
1382,27827,conf/sigmod/SrikantA96,oVWSNBlWR84J
392,37476,conf/sigmod/ZhangDWEMPMDR03,DqYW5jhVOAUJ
1933,6238,conf/vldb/WangC03,RgRaBvNe1CUJ
1479,45695,conf/sigmod/RaoBG96,RuX0Qvu4YRUJ
19,19932,conf/vldb/SrikantA95,08bwdEy_OY8J
1857,13598,conf/vldb/AmsalegFG95,-9bXTTM_M4cJ
1275,49837,conf/sigmod/KornJF97,eZq7OGI9DGEJ
761,30368,conf/sigmod/RiedelFGN00,ospJVA6AD1sJ
526,6150,conf/sigmod/MarklL02,b7IXEwTLIHAJ
1717,33940,conf/sigmod/PangCL94,5vpaz5NncWsJ
2180,28746,journals/tods/Jagadish95,gDFpwto83b4J
781,21194,conf/sigmod/JarkeQCLFLVV00,VVzBEqz33TcJ
1969,42297,conf/vldb/MengLLA03,uLiFw5MWGksJ
2274,17269,journals/tods/AmmannJR97,FlC-FF1hbbUJ
591,5232,conf/sigmod/LahiriG01,EEr21wQUfS8J
336,17545,conf/sigmod/GuptaS03,53nBvi03-CAJ
1808,27827,conf/vldb/ShaferA97,oVWSNBlWR84J
365,16031,journals/sigmod/BichlerSZ98,goq6Z9bDeSsJ
1405,30820,conf/sigmod/SeshadriHPLRSSS96,K62EwWeSRKUJ
445,13516,conf/sigmod/WangTYGWP02,CYaZBTJNWhMJ
2399,48647,journals/vldb/LiCHH01,mGOC_IQppxQJ
2304,38961,journals/vldb/HarderST99,KGyKFmRfspAJ
376,2018,conf/sigmod/RiedewaldAA02,8Vp0MLe7nMUJ
193,12891,journals/sigmod/LeeF01,df8tr4byaBMJ
2020,49001,conf/vldb/ChenL03,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://pep/jae/2002/00000216/00000012/art00006%26unc%3D
1415,52045,conf/sigmod/KrishnanVI96,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/09505849/1995/00000037/00000010/art90931%26unc%3D
1179,26693,conf/sigmod/BrinMUT97,OiHYG-Al8G8J
1071,56207,conf/sigmod/VossenW99,mhZO8vzjUv4J
223,44032,conf/vldb/ChawatheCY94,dqPMv0_pWwAJ
222,32318,journals/sigmod/BallMRZ02,VTDU8nvDyOUJ
2006,18743,conf/vldb/HalversonBKKRTVWND03,2aeb_pBP7lcJ
2165,4278,conf/vldb/GilbertKMS02,OkCz_NK5cbMJ
960,37128,journals/sigmod/YeungHL94,riKFX0sKx6gJ
2191,59621,journals/tods/MumickFPR96,kaZA2eBctgUJ
1483,51398,conf/sigmod/AcharyaAFZ95,GOguWgH6D_UJ
573,52897,conf/sigmod/HernandezMHYHT01,5OgOzRdqNnsJ
2182,7076,journals/tods/CeriFPT95,AH97X6QvKJ0J
1316,46562,conf/vldb/CeriCW00,url:http://www.springerlink.com/index/JWGUMV8YDL893E3V.pdf
2488,26781,journals/sigmod/WenLMZ03,v0rD-1nzJmYJ
628,62403,journals/sigmod/SilberschatzSU96,JrgorBsFBrwJ
2000,2117,conf/vldb/YangLH03,RaJZ70MiTSoJ
1582,37821,conf/vldb/KnorrN98,DfOLEzMoEaEJ
14,39320,journals/sigmod/RossFS02,uPBlQ76s_g4J
1627,20036,conf/vldb/EicklerKK97,jQYEiVS0CIgJ
1342,4591,conf/sigmod/ShivakumarG97,0NK87fQBfPUJ
259,38370,conf/sigmod/AgrawalK03,iABZEL2Zoz8J
1143,9077,conf/vldb/YuV00,QWD1EGMbTQYJ
437,11315,conf/sigmod/MaddenH02,6ussAgzdL6oJ
985,30368,conf/vldb/MargaritisFT01,ospJVA6AD1sJ
1064,30661,conf/sigmod/NgLHP98,Y0GdVVrbzfQJ
2243,52964,journals/tods/Lerner00,YFKv4PEG_5EJ
2029,20955,conf/vldb/JiangWL03,VPX_Sy9eBokJ
365,21992,journals/sigmod/BichlerSZ98,fQNdA5cjapAJ
440,38381,conf/sigmod/KarbhariRXD02,TZsVVmiiHqEJ
1699,38756,conf/vldb/DoDJJR98,uA-E1lBgLe0J
1328,46922,conf/vldb/OlstonW00,Ol886Ck3jz4J
1895,59047,journals/sigmod/Nascimento03,K5qKNDdp-a8J
372,19938,conf/sigmod/MaddenSHR02,p1Ox9-k6evkJ
1919,6450,conf/vldb/FaloutsosMS96,05ZgvGyhSC0J
1159,31837,conf/vldb/GoldsteinR00,dxvwQEOjBJQJ
908,50685,conf/sigmod/CruzJ99,-eRmPDPPaS8J
766,55705,conf/sigmod/LakhamrajuRSS00,z7J4u1sJ52cJ
1520,3708,conf/sigmod/MoleskyR95,kezAM71rts0J
20,22115,conf/vldb/HaasNSS95,27-P8X0mjfcJ
1569,59412,conf/vldb/BaumannDFRW99,BEV-l3PHF0IJ
1327,6696,conf/vldb/GantiLR00,4U31XD8P478J
1834,54233,conf/vldb/PoosalaI97,lMlFez_Iq2gJ
1151,54,conf/vldb/LingLL00,nN73C1WoRB8J
1642,63862,conf/sigmod/WangCMSSZ94,url:http://doi.ieeecomputersociety.org/10.1109/TKDE.2004.80
889,54,journals/tods/TaoPZ02,nN73C1WoRB8J
1154,26366,conf/sigmod/ChenWZ98,KIPb9Dqda-AJ
1817,34789,conf/vldb/BohannonLRSSS97,IROKbaAxI6QJ
2002,19293,conf/vldb/Amer-YahiaFSX03,Ypv2aH520MoJ
50,22115,conf/vldb/WienerN95,27-P8X0mjfcJ
2060,17019,conf/vldb/ChanFFGR02,Di-EjDZ_abYJ
1576,5306,conf/vldb/GibsonKR98,f2N_DxLirWIJ
1154,52380,conf/sigmod/ChenWZ98,IWZsSVPC6HMJ
1770,44018,conf/vldb/StaudtJ96,htk0LONLcDcJ
1578,56091,conf/vldb/OoiGT98,T8BPorXB1VsJ
1468,54233,conf/sigmod/PoosalaIHS96,lMlFez_Iq2gJ
512,33665,conf/sigmod/JosifovskiSHL02,9Tur4LTs_u4J
852,36739,conf/sigmod/HsuLG00,GiWjdL5ZWuwJ
595,3340,conf/sigmod/ButtlerLPP01,ZYHHgT8p5P8J
2425,18056,journals/vldb/ShyyASL96,UnLrWA3aZFcJ
1038,55588,conf/vldb/AksoyZF01,clF04MGcPSUJ
1045,47899,conf/vldb/GravanoIJKMS01,VSR4PwHmGWsJ
2304,13565,journals/vldb/HarderST99,lsYFl9z8yVsJ
1007,28167,conf/sigmod/LabioYG99,SLQHHp9Ub7YJ
1635,25484,conf/vldb/ZhangL97,0dhi4Up0WPsJ
413,21012,conf/sigmod/LiuFP03,b408sdGcY3UJ
2137,24190,conf/vldb/BohannonGKNS02,83wqw4ciNWoJ
178,30005,journals/sigmod/LabrinidisM01,kZFfJieudW4J
252,29954,conf/sigmod/AgrawalES03,ufPUBsN4eg0J
235,55614,conf/vldb/XieH94,LpXkGYq1FqMJ
294,39979,conf/sigmod/DeshpandeNGS03,mzbabulPonMJ
1718,11374,conf/vldb/BlottKS98,PNQJf4GUCFUJ
384,19493,conf/sigmod/KoudasS03,Nr10grS3650J
946,31274,conf/sigmod/MankuRL99,url:http://portal.acm.org/citation.cfm%3Fid%3D335476%26dl%3DACM%26coll%3Dportal%26CFID%3D11111111%26CFTOKEN%3D2222222
1095,54028,conf/vldb/TanEO01,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf
561,25047,conf/sigmod/ChenZCKR01,nTK1ViJDYOcJ
1388,42761,conf/sigmod/LeflerSW96,kJ404kEj1BMJ
1483,9787,conf/sigmod/AcharyaAFZ95,FDPwbRQbfIAJ
2276,15839,journals/tods/LakshmananLRS97,IJyunaAcul8J
2148,14341,conf/vldb/KaushikBNS02,dL5oJVHK10kJ
1800,19293,journals/sigmod/GerlaX03,Ypv2aH520MoJ
2190,34754,journals/tods/MokNE96,xUeP4X8k5SoJ
2450,13925,journals/vldb/NybergBCGL95,RhKSGU-DhQUJ
1931,25603,conf/vldb/PapadiasZMT03,YgtK3_xIAxQJ
905,132,conf/sigmod/AdaliSS99,pAhGk5H9_4kJ
1849,50676,conf/vldb/HaasKWY97,adm7QWgi-BAJ
1191,23349,conf/sigmod/BerchtoldBBKK97,BMkGN7AiGhYJ
1561,5132,conf/vldb/MengLYWCR98,9WqBO9FvTgAJ
2425,32527,journals/vldb/ShyyASL96,url:http://portal.acm.org/citation.cfm%3Fid%3D615232.615235%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dissue%26idx%3DJ869%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DThe%2520VLDB%2520Journal%2520%2526mdash%253B%2520The%2520International%2520Journal%2520on%2520Very%2520Large%2520Data%2520Bases%26CFID%3D11111111%26CFTOKEN%3D2222222
1796,54233,conf/vldb/PoosalaI96,lMlFez_Iq2gJ
850,45687,journals/tods/LakshmananLN03,PDy1ReXhJscJ
858,18221,conf/sigmod/LiBCS00,IWEa-GPfwXEJ
1486,11374,conf/vldb/BaulierBKS98,PNQJf4GUCFUJ
2249,37963,journals/tods/BohlenJS00,zM0o4FoKRXIJ
1984,64083,conf/vldb/WangSG03,9DSjjiMXVFMJ
302,36433,journals/sigmod/LeeC00,szHsyFiOuwAJ
1359,23872,conf/vldb/LeeL99,zY7N_EOz5NUJ
2344,36510,journals/vldb/IoannidisNSS97,a3BrhYVFk_IJ
2303,18951,journals/vldb/BonczK99,bPCHuDzkKY4J
1231,62533,conf/sigmod/GravanoCGP97,TN0UWH8yxmEJ
1234,15475,conf/sigmod/Arpaci-DusseauACHP97,E_eOZJYat6IJ
1327,42993,conf/vldb/GantiLR00,Knzz_bkGA00J
193,51200,journals/sigmod/LeeF01,Jk2ZTjQR5lwJ
274,29662,journals/sigmod/LabrinidisR00,UF4wxbIa6FMJ
1446,16297,conf/vldb/ChenCFGJMTW99,M1tbbe85XDEJ
991,45703,conf/sigmod/AcharyaGPR99,-7tsGpHin24J
1869,56000,conf/vldb/GravanoG95,lr_Kq9SZLY8J
585,21603,conf/sigmod/BorkarDS01,8zFEVer1rBUJ
1471,27846,conf/sigmod/DohertyHR96,v3IA8Go4UjIJ
788,24406,conf/sigmod/GoldmanW00,wYo6XpSQEYkJ
1332,25967,conf/vldb/MillerHH00,DEm1Nx3NjrEJ
1959,17205,conf/vldb/HristidisGP03,H9gnzliUH_QJ
972,32979,conf/sigmod/Rajaraman99,m_n55lcmF-sJ
1568,50760,conf/sigmod/BunemanM95,LSWVPfB8TC4J
1106,62780,conf/sigmod/CluetDSS98,lOZF0Ee3rUQJ
334,40801,journals/sigmod/BernsteinHP00,cGV0r1VWntcJ
783,47043,conf/sigmod/Galhardas00,-YAdqmzbAtgJ
1327,898,conf/vldb/GantiLR00,url:http://www.ingentaconnect.com/content/els/09505849/1999/00000041/00000013/art00045
1434,28314,conf/sigmod/QuassWGHLMNRRAUW96,_lvdMphdfvEJ
1919,21189,conf/vldb/FaloutsosMS96,yFaUjmOQp1wJ
1258,63551,conf/sigmod/JajodiaSSB97,4_fm8LWVWHMJ
1132,25505,conf/vldb/ShanmugasundaramSBCLPR00,QAjOGW-ffQIJ
463,14793,conf/sigmod/WangWYY02,RcGtwO6Ue8oJ
1074,54574,conf/vldb/LuoN01,url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601879%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
1384,42722,conf/vldb/BrodieC99,jq5VkbTyBksJ
2186,2285,journals/tods/SrivastavaSRN95,1eg7TO7VfhwJ
543,25110,journals/sigmod/FlorescuLM98,rGNdajM-asAJ
595,56791,conf/sigmod/ButtlerLPP01,YGAIxM0D6wgJ
865,5913,conf/sigmod/Sarawagi00,-cYYeoF2GwMJ
1651,14958,conf/vldb/ChangG97,z6ehgYebw1YJ
1128,37814,conf/sigmod/AvnurHLORRRW98,QLJhG6Rz2T0J
1264,62026,conf/vldb/ChakrabartiSST00,url:http://portal.acm.org/citation.cfm%3Fid%3D335223
779,47459,journals/sigmod/NgH95,spIRnJknmAYJ
1945,16344,conf/vldb/YuAA03,NDKJPUgy_K4J
1272,44359,conf/vldb/DiligentiCLGG00,tPh_tIeNJvsJ
858,63967,conf/sigmod/LiBCS00,DL2-xldaXeoJ
1342,53988,conf/sigmod/ShivakumarG97,2SYiXa0vGN4J
1966,14188,conf/vldb/BalminHKPSW03,fsYXnPkv7-wJ
2511,20138,journals/sigmod/SpynsMJ02,ExOv1ThwJiYJ
2301,54071,journals/tods/CasatiCPP99,6F_cUJERo6sJ
1710,35136,conf/sigmod/ConsensM94,cu9DXtjeF24J
1793,59522,conf/sigmod/AgrawalCFGHIIMMSS94,aaGFsi6SGbYJ
1435,11519,conf/vldb/ChaudhuriG99,3OTNpeTJ1vEJ
742,38128,journals/sigmod/KimballS95,ga66OWjHdoUJ
219,40073,journals/sigmod/CuiJO02,Ef0uPzhzBQ4J
1767,3398,conf/vldb/SeshadriLR96,2w2qkhr3k3kJ
1115,28318,conf/sigmod/ChaudhuriMN98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
2219,489,journals/vldb/FiletoLPAM03,VWbm4EeeFNMJ
2276,21934,journals/tods/LakshmananLRS97,9U0LKc8qS2kJ
748,55851,conf/sigmod/AgrawalW00,3OuiSD9XKs4J
2487,26318,conf/vldb/CareyHMW96,bvyqSciFIjcJ
1653,13849,conf/sigmod/HuangSW94,HtTNmhCJY-oJ
1483,606,conf/sigmod/AcharyaAFZ95,0lAHCM-lcjIJ
2513,14707,conf/vldb/AgarwalADGNRS96,MjGo7AhsPSsJ
2393,32318,journals/vldb/LeeSC01,VTDU8nvDyOUJ
1813,8065,journals/sigmod/KannanKIK03,0YqhgAHv5vcJ
543,15445,journals/sigmod/FlorescuLM98,4zwSAhYduNoJ
922,34689,conf/sigmod/AltinelABFSZ99,z6Z1hQYHTAMJ
360,56119,conf/sigmod/HacigumusILM02,_gwfttQaTEkJ
1260,28268,conf/vldb/LudasaherGM00,9TrcYhxAi38J
656,18705,conf/sigmod/YuMWL01,TSvYx-eQvykJ
438,2038,conf/sigmod/AgrawalCD02,QKlyEeIFW24J
786,32549,journals/sigmod/SellisV95,UM0nh_l5epoJ
1151,51895,conf/vldb/LingLL00,ZXFV7IiliOcJ
1983,63537,conf/vldb/BouganimNPW03,U6tOY_M3CeQJ
288,57155,conf/sigmod/SunAA03,KDefXv7xzkgJ
295,36634,conf/sigmod/LiBKN03,J5HQj5rH5icJ
438,28052,conf/sigmod/AgrawalCD02,SBpUQ0L7KUgJ
1626,11248,conf/vldb/AlsabtiRS97,IIHp5D53ipAJ
442,41757,conf/sigmod/AltinelLKMPLWB02,RPNF-k7mNloJ
2432,51470,journals/vldb/EvangelidisS97,KGnr3HOkiDAJ
2448,3708,journals/vldb/SivasankaranSTPR96,kezAM71rts0J
360,6669,conf/sigmod/HacigumusILM02,ZYZ0ZhUG-igJ
939,7285,conf/sigmod/FlorescuLMS99,fNDX0gaFmB0J
507,53671,conf/sigmod/YangWYH02,BjSNaShBCsQJ
1603,11237,conf/sigmod/Norrie95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D223883%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1638,11423,conf/sigmod/KeimK95,S-aEcHjpLBMJ
815,19492,conf/sigmod/GarofalakisGRSS00,zQCRmiH6jo4J
2003,37185,conf/vldb/ChenDZ03,wJjaZnzD6pAJ
766,33371,conf/sigmod/LakhamrajuRSS00,dD4qUMoxnpEJ
1875,50771,journals/sigmod/ArenasKKKMM03,jCudeTapg5IJ
1881,20226,journals/sigmod/TatarinovIMHSDDKMM03,KtnwOkfIDu4J
1631,61930,conf/vldb/BerckenSW97,KO6M4Fc8-80J
331,28720,journals/sigmod/YuenCLL00,N4F4RBVZDAoJ
321,54605,conf/sigmod/KimC03,url:http://www.ingentaconnect.com/content/els/09505849/2003/00000045/00000009/art00212
1199,35855,conf/sigmod/BlakeleyP98,yotsUgKBK44J
486,50700,conf/sigmod/LiGS02,-ypu5B-7y9YJ
721,26431,conf/sigmod/ChoSG00,ilJdCU_qODkJ
2389,45515,journals/vldb/JagadishACLNPPSWWY02,url:http://portal.acm.org/citation.cfm%3Fid%3D339390%26coll%3Dportal%26dl%3DACM
332,25158,conf/sigmod/ChaudhuriGGM03,EVGYHw03Z8EJ
1392,18722,conf/sigmod/HullZ96,kUA9e6YP8igJ
2454,37242,journals/vldb/AgrawalAJL95,Mj5XfzB2Rt8J
184,9984,journals/sigmod/BarbaraCJW01,ea4aEaV4ikUJ
1091,29347,conf/sigmod/ChakrabartiDI98,Sg3YKchNirgJ
458,56007,conf/sigmod/ChaudhuriGN02,tkCWrg5OsIwJ
372,6248,conf/sigmod/MaddenSHR02,2wGOv6yh4yIJ
535,14348,conf/sigmod/ChenRW02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335496%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
707,41435,conf/sigmod/AggarwalY00,RFEE_MNM8IUJ
580,23166,conf/sigmod/YanMHF01,mD3Pl_AOazgJ
997,45146,conf/sigmod/RoussopoulosKS99,Mg0A5yz-_wYJ
1720,64200,conf/sigmod/CareyDFHMNSSTTWZ94,8UcZ54OpVvoJ
1820,17075,conf/vldb/JagadishNSSK97,HjDa9on7LzoJ
