i_dblp,j_sch,dblp_id,sch_id,cos_title,jaccard_title,dice_title,Levenshtein_title
779,21526,journals/sigmod/NgH95,bTI28RjBpPwJ,0.0149931823313013,0.05263157894736842,0.1,0.23076923076923073
198,45158,journals/sigmod/VelACM01,RbBzMy1XNyQJ,0.0,0.0,0.0,0.1607142857142857
1930,20870,conf/vldb/LinLYZ03,g4wYeCXOVSkJ,0.0,0.0,0.0,0.24691358024691357
2030,7488,conf/vldb/HeMYW03,vC4SG93p9TEJ,0.0029565417373824,0.05,0.09523809523809523,0.240506329113924
582,62302,conf/sigmod/HanPDW01,xsaovu54vl4J,0.0,0.0,0.0,0.19999999999999996
1796,61214,conf/vldb/PoosalaI96,-cCndG3a8ukJ,0.0517648721103611,0.15,0.2608695652173913,0.2857142857142857
69,14196,conf/vldb/WienerN94,x70Y3qaTL40J,0.013700668253004,0.058823529411764705,0.1111111111111111,0.2567567567567568
1619,58134,conf/sigmod/ColletC95,sZwecq6zUmMJ,0.1693922189525516,0.14285714285714285,0.25,0.16666666666666663
2084,30355,conf/vldb/AggarwalY02,s3bawcAka-EJ,0.0,0.0,0.0,0.16000000000000003
529,17564,conf/sigmod/TheobaldW02,PsI2n6z5CBAJ,0.0329799957497254,0.0625,0.11764705882352941,0.17721518987341767
1055,29688,conf/sigmod/WhiteCF98,tORqjZEtKvMJ,1.0,1.0,1.0,1.0
1951,47761,conf/vldb/Galindo-LegariaJWW03,8b1aGpNW7KcJ,0.0,0.0,0.0,0.16666666666666663
2143,54347,conf/vldb/ManegoldBK02,jsNNCDiD0yIJ,0.0632114941827504,0.21428571428571427,0.35294117647058826,0.32352941176470584
1666,14566,conf/vldb/SellisRF97,CuNBKuE8AH4J,0.0,0.0,0.0,0.18644067796610164
2293,27496,journals/tods/SistlaWYS98,4n3d9sH99XsJ,0.0084303229163501,0.08695652173913043,0.16,0.18888888888888888
1723,33759,conf/sigmod/McIverK94,9XiHOyuYy7AJ,0.0042779565468202,0.058823529411764705,0.1111111111111111,0.25
138,25263,conf/vldb/FerrandinaMZ94,6pPLxr_QhxcJ,0.0,0.0,0.0,0.265625
992,20479,conf/sigmod/BrodskySCE99,Ab6MIDVDzhAJ,0.0,0.0,0.0,0.23076923076923073
2066,2607,conf/vldb/ZellerK02,UrDwK2S7QVwJ,0.0,0.0,0.0,0.26415094339622647
582,60208,conf/sigmod/HanPDW01,6fsh2-boUJcJ,0.0,0.0,0.0,0.21212121212121215
609,22404,conf/sigmod/ShahC01,ZMTd3HCh8pcJ,0.0,0.0,0.0,0.2222222222222222
669,55666,conf/sigmod/ChenGM01,KlxPr0YoE_sJ,0.0,0.0,0.0,0.17543859649122806
439,25376,conf/sigmod/HanWDPW02,szlqyCesMpgJ,0.0227788851048849,0.08333333333333333,0.15384615384615385,0.27083333333333337
2523,26645,conf/vldb/ShaferAM96,TlgwZUNfJaAJ,1.0000000000000002,1.0,1.0,1.0
1954,9721,conf/vldb/MiklauS03,WWLdFr2B9BgJ,0.0199496261631278,0.08333333333333333,0.15384615384615385,0.2545454545454545
772,37859,conf/sigmod/Ross00,9sm_ptv5pmYJ,1.0,1.0,1.0,1.0
835,6128,conf/sigmod/AgrawalS00,LWXzOXyOy24J,0.0323650948672871,0.1111111111111111,0.2,0.28125
807,44461,conf/sigmod/ChoG00,s1hfKakuFFAJ,0.0,0.05263157894736842,0.1,0.2142857142857143
1481,45903,conf/sigmod/GuptaMR95,1EaFJZq7smkJ,0.0,0.0,0.0,0.19672131147540983
671,34020,conf/sigmod/AgrawalCN01,mRIRFxOC8A8J,0.0,0.0,0.0,0.20833333333333337
656,12020,conf/sigmod/YuMWL01,qEl7ZsZgAzQJ,0.0,0.0,0.0,0.21739130434782605
1880,43922,conf/vldb/GuptaM96,MgphE2z3NqYJ,0.0,0.0,0.0,0.27142857142857146
2346,18997,journals/vldb/MehrotraKS97,6XxswNrUSk4J,0.9999999999999996,1.0,1.0,1.0
1643,45672,conf/vldb/LeeLWS97,3hw17Oq7V6MJ,0.0,0.0,0.0,0.21052631578947367
1945,3377,conf/vldb/YuAA03,LImRBeAtjMQJ,0.0,0.0,0.0,0.17142857142857137
914,5081,conf/sigmod/NgLHM99,94DIEgTTg_oJ,0.2437343972002568,0.21428571428571427,0.35294117647058826,0.45569620253164556
606,36227,journals/sigmod/HasanFV96,JRXuKm3E_foJ,0.0,0.0,0.0,0.2142857142857143
2013,37254,conf/vldb/YuPM03,Uxh3R2hfBOAJ,0.0,0.0,0.0,0.17105263157894735
975,4044,conf/vldb/SakuraiYKU01,A9ZmjnhwnxIJ,0.0,0.0,0.0,0.20238095238095233
2189,19952,journals/tods/ShashaLSV95,3NMPG1vUNgwJ,0.0,0.0,0.0,0.23636363636363633
2096,9373,conf/vldb/AgrawalSX02,vT6v9qSkI2UJ,0.0121287764884568,0.1111111111111111,0.2,0.28888888888888886
1034,61779,conf/sigmod/FernandezFKLS98,Qx9xzKpLhiMJ,0.3975821391496242,0.46153846153846156,0.631578947368421,0.5263157894736843
2151,38127,conf/vldb/ChenHWW02,QiSf-FBUE8QJ,0.0,0.0,0.0,0.2857142857142857
161,61625,journals/sigmod/ShethMKA01,NXLLAB_vdwsJ,0.018096068025447,0.09090909090909091,0.16666666666666666,0.18085106382978722
1909,16902,conf/vldb/GuptaHQ95,VCSbj6MwKlgJ,1.0,1.0,1.0,1.0
1271,12673,conf/vldb/HelalL00,lD7OgF3Xw6wJ,0.0046598383033135,0.05263157894736842,0.1,0.23529411764705888
1164,3162,conf/vldb/AbrolLMMMRTWZ01,KugPczTC3oMJ,0.0,0.0,0.0,0.24468085106382975
255,54844,conf/sigmod/JohnsonD03,H83nYAt5CaEJ,0.0062361908319917,0.08333333333333333,0.15384615384615385,0.23728813559322037
86,61451,conf/vldb/JohnsonS94,0aVKzjogLlAJ,0.0262182107593609,0.06666666666666667,0.125,0.20270270270270274
1371,26086,conf/sigmod/SelfridgeSW96,nmR6autMhkwJ,0.0068587077680099,0.07692307692307693,0.14285714285714285,0.2545454545454545
1337,49133,conf/vldb/LakshmananJN00,url:http://doi.wiley.com/10.1002/tl.3,0.0150992278010252,0.16666666666666666,0.2857142857142857,0.1875
417,60275,conf/sigmod/LakshmananPZ03a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027743%26type%3Dpdf,0.0,0.0,0.0,0.22033898305084743
2168,63556,conf/vldb/ChoN02,LftujaVNUfEJ,0.0,0.0,0.0,0.22499999999999998
1986,11083,conf/vldb/WangZL03,5BREoJfEVQQJ,0.0,0.0,0.0,0.20547945205479456
1096,18684,conf/vldb/AgrawalCN00,ZLUo-gCGx5EJ,0.0048913370241007,0.05,0.09523809523809523,0.30612244897959184
209,31464,journals/sigmod/TianDCZ02,isEy2RUnkkoJ,0.0,0.0,0.0,0.21333333333333337
1959,19059,conf/vldb/HristidisGP03,rZJLf9oQ_hEJ,0.3576275662388036,0.4,0.5714285714285714,0.6610169491525424
928,28899,conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,xJQAjLzvlB0J,0.0063259855000061,0.06666666666666667,0.125,0.27380952380952384
391,30946,conf/sigmod/ZhuSZ03,pkeE0n5yZK0J,0.0039308227134409,0.05263157894736842,0.1,0.24742268041237114
2390,586,journals/vldb/FiebigHKMNSW02,fz4PKDuWGmoJ,0.008325360597808,0.10526315789473684,0.19047619047619047,0.2134831460674157
1365,53783,conf/sigmod/AdaliCPS96,BpZjLfob1eIJ,0.7664690879797521,0.625,0.7692307692307693,0.7096774193548387
1932,22339,conf/vldb/PottingerB03,wfjeWtEY2NcJ,0.0,0.0,0.0,0.22807017543859653
634,27671,journals/sigmod/HaritsaS96,qA7JBQahK3wJ,0.7129451522521277,0.6666666666666666,0.8,0.9714285714285714
1809,25157,conf/vldb/WangYM97,f91oxg60eXcJ,0.0,0.0,0.0,0.23529411764705888
1485,62186,conf/sigmod/ParkCY95,RZrmirkdI7cJ,0.0068380435260955,0.0625,0.11764705882352941,0.25
1635,8008,conf/vldb/ZhangL97,P1qOPYnhVI8J,0.0,0.0,0.0,0.1875
2032,55939,conf/vldb/TianD03,J9MeFW0vDJAJ,0.0066005907452265,0.06666666666666667,0.125,0.30434782608695654
1644,28473,conf/sigmod/MohanN94,eE98qv4oVnQJ,0.0737737233613366,0.16666666666666666,0.2857142857142857,0.22535211267605637
1966,22108,conf/vldb/BalminHKPSW03,cvzGN_zu53AJ,0.0,0.0,0.0,0.07407407407407407
1227,37984,conf/sigmod/HellersteinHW97,6IHZgkVILdoJ,0.0,0.0,0.0,0.15294117647058825
806,20958,conf/sigmod/BreunigKNS00,zPNtJ-Pnxl0J,0.0,0.0,0.0,0.22077922077922074
858,52639,conf/sigmod/LiBCS00,DnuTLLUbjWIJ,0.0,0.0,0.0,0.21875
1636,40663,conf/sigmod/HammerGIPUW95,W0IbuSAyBcoJ,0.1976818376079287,0.25,0.4,0.4320987654320988
1809,57587,conf/vldb/WangYM97,RiOvjzg_MJwJ,0.8612474772495767,0.9090909090909091,0.9523809523809523,0.9189189189189189
2099,45268,conf/vldb/GarofalakisG01,SHDQQrfJ3BMJ,0.9999999999999996,1.0,1.0,1.0
2224,57048,journals/tods/SalemGS94,YkIvdNOC64cJ,0.0,0.0,0.0,0.17391304347826086
43,28519,journals/sigmod/CruzKLSWY02,SHi3jbyB9t0J,0.0,0.0,0.0,0.22018348623853212
2013,36799,conf/vldb/YuPM03,RI03CKUm82kJ,0.0,0.0,0.0,0.21739130434782605
2135,26616,conf/vldb/ParkMC02,GvdTN6cZY8YJ,0.0,0.0,0.0,0.16883116883116878
1094,23468,conf/sigmod/DeshpandeRSN98,Y1Z4i3_4l00J,0.0,0.0,0.0,0.19999999999999996
2436,19374,journals/vldb/KashyapS96,yWyvTMAVVzwJ,1.0000000000000002,1.0,1.0,1.0
1409,16124,conf/sigmod/LibkinMW96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D262763%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.274359207759109,0.3076923076923077,0.47058823529411764,0.2978723404255319
1434,58999,conf/sigmod/QuassWGHLMNRRAUW96,ofxLw3VrJB8J,0.0150632268984933,0.06666666666666667,0.125,0.19999999999999996
1986,61956,conf/vldb/WangZL03,1nADSc0_ZW4J,0.0,0.0,0.0,0.136986301369863
632,51895,conf/sigmod/ClaypoolRZSK01,ZXFV7IiliOcJ,0.0165962910648262,0.058823529411764705,0.1111111111111111,0.30000000000000004
1363,18408,conf/sigmod/ZhangRL96,Q4JDSTBf5_oJ,0.8618655160462584,0.6428571428571429,0.782608695652174,0.904109589041096
871,5868,conf/sigmod/IvesLPST00,oHXkI3GgweIJ,0.0,0.0,0.0,0.1923076923076923
2029,44098,conf/vldb/JiangWL03,zJ-WiXarafwJ,0.0,0.0,0.0,0.2272727272727273
1887,17627,conf/vldb/SavasereON95,N-o3NPu-nbIJ,1.0000000000000002,1.0,1.0,1.0
1434,62382,conf/sigmod/QuassWGHLMNRRAUW96,6h712r6nl3QJ,0.2435929683855828,0.2222222222222222,0.36363636363636365,0.3833333333333333
240,55986,conf/sigmod/LakshmananPZ03,wlhpB4mxs4kJ,0.0,0.0,0.0,0.22807017543859653
1933,53435,conf/vldb/WangC03,VYYj_19OzTsJ,0.0051871116385155,0.05263157894736842,0.1,0.2705882352941177
2299,26431,journals/tods/GravanoGT99,ilJdCU_qODkJ,0.0,0.0,0.0,0.24444444444444446
871,19639,conf/sigmod/IvesLPST00,yrnhcMqsUVoJ,0.018350159123791,0.07142857142857142,0.13333333333333333,0.12727272727272732
847,8665,conf/sigmod/ReveszCKLLW00,1UQELO3a50EJ,0.0,0.0,0.0,0.23188405797101452
1672,23300,conf/sigmod/BrinkhoffKSS94a,w-jrGadOafcJ,0.0371743921638035,0.1111111111111111,0.2,0.2465753424657534
1249,11863,conf/sigmod/DoppelhammerHKK97,X7jjMIXx8qUJ,0.0237557242429018,0.10526315789473684,0.19047619047619047,0.34246575342465757
1154,57080,conf/sigmod/ChenWZ98,rv_Oj_sMF50J,0.0,0.0625,0.11764705882352941,0.2857142857142857
1628,37523,conf/sigmod/WangZS95,bymQ_6SSse4J,0.0049414859516037,0.058823529411764705,0.1111111111111111,0.2530120481927711
2403,13198,journals/vldb/ClaussenKKW00,9YwFrtrNlaIJ,0.0041444547760141,0.05,0.09523809523809523,0.19791666666666663
2170,56007,conf/vldb/AnanthakrishnaCG02,tkCWrg5OsIwJ,0.0,0.0,0.0,0.2315789473684211
288,7920,conf/sigmod/SunAA03,HAaZcc7-vqAJ,0.0,0.0,0.0,0.2222222222222222
2065,10170,conf/vldb/LeeWMS02,-Vp_qWa7CSMJ,0.0041433519052919,0.08,0.14814814814814814,0.22093023255813948
1487,39735,conf/sigmod/FaloutsosL95,mzEHvKsUv5QJ,0.0,0.0,0.0,0.23584905660377353
1944,53974,conf/vldb/AnciauxBP03,RLZc9c2-6_oJ,1.0000000000000004,1.0,1.0,1.0
2393,42466,journals/vldb/LeeSC01,HCozmOQgoTEJ,0.0051825386115211,0.05263157894736842,0.1,0.22448979591836737
1363,6865,conf/sigmod/ZhangRL96,QHrpE-XaLoMJ,0.0194484517287606,0.05555555555555555,0.10526315789473684,0.3373493975903614
501,5180,conf/sigmod/BrunoKS02,MAdjH9lCsysJ,0.0310515971322513,0.07142857142857142,0.13333333333333333,0.12
2297,26893,journals/tods/WandSW99,6D0Qt6Sjp8cJ,0.0264472675103507,0.09523809523809523,0.17391304347826086,0.2947368421052632
1280,41512,conf/sigmod/GebhardtJJ97,9mbr0dyW1NgJ,1.0,1.0,1.0,1.0
181,35942,journals/sigmod/StolfoLCFE01,oUisL_YUScYJ,0.0391172296507947,0.11764705882352941,0.21052631578947367,0.2857142857142857
558,26066,journals/sigmod/LometBCLN98,hAqEljGAcFsJ,0.0535548097733316,0.06666666666666667,0.125,0.2142857142857143
486,48821,conf/sigmod/LiGS02,m-l6e98xxOsJ,0.0068512076574931,0.08333333333333333,0.15384615384615385,0.34883720930232553
1257,44534,conf/sigmod/YangM97,WcA1L5srKj4J,0.7813577846161045,0.7142857142857143,0.8333333333333334,0.75
629,40993,conf/sigmod/KimCK01,-NzSdQ84uY0J,0.0,0.0,0.0,0.25531914893617025
1316,22483,conf/vldb/CeriCW00,bDuu6x2n1tgJ,0.8334682164415212,0.75,0.8571428571428571,0.8494623655913979
2466,5387,journals/vldb/DanYC95,zaE8nlc3ansJ,0.0068955594146945,0.06666666666666667,0.125,0.23655913978494625
2352,6039,journals/vldb/ChakrabartiDAR98,SFOFi_5ascAJ,0.0569199874201539,0.14285714285714285,0.25,0.35766423357664234
2393,1876,journals/vldb/LeeSC01,lzbvXZxLKJIJ,0.0,0.0,0.0,0.234375
1916,2476,conf/vldb/IoannidisLGP96,kIzNmOrszKoJ,0.0,0.0,0.0,0.23404255319148937
95,41244,conf/vldb/AgrawalPWZ95,x_ykbVlfyP8J,1.0000000000000002,1.0,1.0,1.0
496,31200,journals/sigmod/Franklin97a,xgdBJbatYcIJ,1.0,1.0,1.0,1.0
593,53764,conf/sigmod/FabretJLPRS01,Cd6A4nsDnkQJ,0.1348324576031059,0.1875,0.3157894736842105,0.2676056338028169
2277,63959,journals/tods/WangBBJ97,wZkNJJn90yAJ,0.1390673464009668,0.16666666666666666,0.2857142857142857,0.19444444444444442
2321,55371,journals/vldb/BraumandlCKK00,8tDPAHGDRggJ,0.0,0.0,0.0,0.15384615384615385
1720,17998,conf/sigmod/CareyDFHMNSSTTWZ94,uugDN9iyMB8J,0.0,0.0,0.0,0.11764705882352944
1354,12013,conf/sigmod/FranklinJK96,U09WdB3GIK4J,0.0,0.0,0.0,0.2321428571428571
2000,13851,conf/vldb/YangLH03,hUMTG7HNlyAJ,1.0000000000000002,1.0,1.0,1.0
126,60155,conf/vldb/BrownMCL94,I2MiwhI0PoIJ,0.0,0.0,0.0,0.22413793103448276
1850,59169,conf/vldb/KraissW97,yabWSyqur-8J,0.3363057733836109,0.35,0.5185185185185185,0.53
1137,23275,conf/sigmod/LiS98,7FXPa8AvxwkJ,0.0,0.0,0.0,0.17525773195876293
1434,37791,conf/sigmod/QuassWGHLMNRRAUW96,LjHrrOD-Db0J,0.0055405800557381,0.05263157894736842,0.1,0.19444444444444442
2011,19867,conf/vldb/TengCY03,UaAAKwdvoRMJ,0.0,0.0,0.0,0.19696969696969702
2241,13913,journals/tods/Bohm00,i5nEuutK3H4J,1.0000000000000002,1.0,1.0,1.0
986,9493,conf/vldb/DongHLPW01,ecEAnvhDmP0J,0.0528129316543931,0.13333333333333333,0.23529411764705882,0.2666666666666667
1637,56028,conf/vldb/AshwinRSSS97,oNwE2Gl8Zm8J,0.0,0.0,0.0,0.22580645161290325
1951,36970,conf/vldb/Galindo-LegariaJWW03,url:http://portal.acm.org/citation.cfm%3Fid%3D637411.637426%26dl%3DGUIDE%26dl%3DACM%26idx%3D637411%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.19696969696969702
333,41358,conf/sigmod/KementsietsidisAM03,8b6CTHSgHfkJ,0.0121053348346167,0.05,0.09523809523809523,0.20512820512820518
1852,13579,journals/sigmod/AilamakiH03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D945725%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0,1.0,1.0,1.0
2346,47857,journals/vldb/MehrotraKS97,vitgygjdz3AJ,0.0074543164639417,0.0625,0.11764705882352941,0.22580645161290325
1559,43505,conf/sigmod/GriffinL95,7i3ECtriIAkJ,0.0,0.0,0.0,0.1964285714285714
378,14713,journals/sigmod/JenningsNF98,UQvqFjeNgsUJ,0.0308359182455609,0.058823529411764705,0.1111111111111111,0.31999999999999995
2165,28039,conf/vldb/GilbertKMS02,Xy_RpFaaxtQJ,0.0,0.0,0.0,0.25609756097560976
2336,8673,journals/vldb/Cobb97,0hrZ2Z4dpkoJ,0.286824817685213,0.3076923076923077,0.47058823529411764,0.4918032786885246
1065,8446,conf/vldb/ChienTZ01,uUmeAkW_FFUJ,0.0766183289018683,0.15384615384615385,0.26666666666666666,0.3088235294117647
1965,33054,conf/vldb/HardingLM03,5KdceadGf8cJ,0.0173142762657812,0.05263157894736842,0.1,0.2441860465116279
1320,60643,conf/vldb/ChoG00,eDseo6DKhA0J,0.5758157241839396,0.7,0.8235294117647058,0.3088235294117647
796,40486,conf/sigmod/ChenJDTW00,vGBA3aJ8EDsJ,0.0,0.0,0.0,0.24
247,11382,conf/sigmod/WangPFY03,KYlSGtN4tIIJ,0.0,0.0,0.0,0.2647058823529411
607,9473,conf/sigmod/StonebrakerH01,Gsb6dnkFBMoJ,0.0,0.0,0.0,0.2666666666666667
2107,45188,conf/vldb/StanoiRAA01,IGqAd2URrHoJ,0.0208364779377204,0.1111111111111111,0.2,0.23232323232323238
1673,41698,conf/sigmod/BilirisP94,3Lzo6p8X-n4J,0.0,0.0,0.0,0.2549019607843137
186,46569,conf/sigmod/WangJLY03,YHUN_yiwIOUJ,0.0,0.0,0.0,0.2941176470588235
1223,48817,conf/sigmod/RamakrishnanD98,zlbJ-7JZdP0J,0.0,0.0,0.0,0.17647058823529416
374,24928,journals/sigmod/BollKB98,P9sDu6nOGAYJ,0.1877858581095982,0.3125,0.47619047619047616,0.5671641791044777
641,6024,conf/sigmod/DraperHW01,l3aPI4eb1i8J,0.0,0.0,0.0,0.21126760563380287
836,62142,journals/sigmod/DoanPK95,qhl9_KGvjcUJ,0.1534753111059059,0.2,0.3333333333333333,0.24444444444444446
700,47729,conf/sigmod/Amer-YahiaCLS01,_hNiD_QLDdAJ,0.005253837712053,0.07142857142857142,0.13333333333333333,0.2033898305084746
1954,6635,conf/vldb/MiklauS03,35a-3YFC2aMJ,0.0,0.0,0.0,0.23188405797101452
1956,42925,conf/vldb/BawaBA03,oIKHGixNFDkJ,0.0122617060227295,0.15384615384615385,0.26666666666666666,0.3090909090909091
876,58508,conf/sigmod/YerneniLGU99,6jeHlSgjCskJ,0.0,0.0,0.0,0.2432432432432432
2436,30730,journals/vldb/KashyapS96,h_g4xOpUq6wJ,0.7249323657675848,0.7692307692307693,0.8695652173913043,0.8089887640449438
1530,6307,conf/vldb/BliujuteJSS98,a7v0bHRrpjMJ,0.0045855799474843,0.06666666666666667,0.125,0.18518518518518523
1228,59899,conf/sigmod/CareyK97,Z0oCigN4pVMJ,0.0,0.0,0.0,0.19565217391304346
622,25380,conf/sigmod/TatarinovIHW01,ZhS0_s2Ux9UJ,0.0,0.0,0.0,0.17142857142857137
939,11501,conf/sigmod/FlorescuLMS99,q5OOyzSAlC8J,0.0088199946122063,0.06666666666666667,0.125,0.19672131147540983
101,50783,journals/sigmod/FininJ02,HhDt_u80Z5YJ,0.2218321980392548,0.1875,0.3157894736842105,0.4107142857142857
2383,35041,journals/vldb/MedjahedBBNE03,Jml6flDOu7QJ,0.7493825483743021,0.5555555555555556,0.7142857142857143,0.7575757575757576
1149,33942,conf/sigmod/BerchtoldBK98,knyp-i1eDwwJ,0.010401887853831,0.05263157894736842,0.1,0.24242424242424243
507,7148,conf/sigmod/YangWYH02,64fMPB-atd8J,0.0,0.0,0.0,0.2407407407407407
1671,42160,conf/vldb/RastogiS98,Iom_VGC_DO8J,0.0,0.0,0.0,0.29591836734693877
1105,37053,conf/vldb/ChangG00,iyliEUBEyhwJ,0.0,0.0,0.0,0.23684210526315785
1641,44203,conf/vldb/ChatziantoniouR97,Xx-pSjq7Mv8J,1.0000000000000002,1.0,1.0,1.0
1431,50809,conf/vldb/ChanI99,ReV4xpbiC6EJ,0.0080553983079868,0.08333333333333333,0.15384615384615385,0.1923076923076923
480,37755,conf/sigmod/ChenGMV02,peOJoCAu-GoJ,0.0905020936088977,0.14285714285714285,0.25,0.2142857142857143
1801,1293,conf/vldb/FlorescuKLP97,mH0XY3h8UlcJ,0.0097756135061057,0.07142857142857142,0.13333333333333333,0.24590163934426235
1340,706,conf/vldb/ChaudhuriW00,OuM0E0BhEXIJ,1.0,1.0,1.0,1.0
1649,10321,conf/sigmod/BilirisDGJR94,aBLP_rLMmuEJ,0.0,0.0,0.0,0.23880597014925375
582,36719,conf/sigmod/HanPDW01,ma9Je1n6cCUJ,0.0040059307093324,0.05263157894736842,0.1,0.22666666666666668
543,51286,journals/sigmod/FlorescuLM98,F9KzvnDpCPUJ,0.0191772612375557,0.09090909090909091,0.16666666666666666,0.27083333333333337
1449,25724,conf/vldb/KnorrN99,oCPpSbHhL3IJ,0.3640752387609626,0.23076923076923078,0.375,0.28125
247,39624,conf/sigmod/WangPFY03,yIVBmSacODIJ,0.0059811473593723,0.05263157894736842,0.1,0.25
150,1784,conf/vldb/BrinkhoffK94,RWhfLTpLoQUJ,0.0477050897378914,0.14285714285714285,0.25,0.288135593220339
1642,55543,conf/sigmod/WangCMSSZ94,GgMyAGZsyr4J,0.0,0.0,0.0,0.25
2256,21471,journals/tods/EiterLLS01,oH5XZWjwC6AJ,0.0,0.0,0.0,0.2075471698113207
2349,18252,journals/vldb/PapazogluK97a,kFQl7LX8OQkJ,0.7895134957323857,0.8571428571428571,0.9230769230769231,0.8181818181818181
650,60393,conf/sigmod/BrunoCG01,SGmfFHnOf4IJ,0.7200719324796614,0.46153846153846156,0.631578947368421,0.5730337078651686
634,20263,journals/sigmod/HaritsaS96,Vt0ParukIHcJ,0.4459544662891234,0.6666666666666666,0.8,0.6857142857142857
2007,17734,conf/vldb/ChenJLP03,MxiOqXyYmiQJ,0.0,0.0,0.0,0.2716049382716049
1317,59166,conf/sigmod/LabioZWGGW97,yh5T1bP0TGgJ,0.0061621612837345,0.07692307692307693,0.14285714285714285,0.25396825396825395
567,34502,conf/sigmod/LeeWMS01,EfohYKSd8lUJ,0.0,0.0,0.0,0.21212121212121215
1306,43701,conf/vldb/DiaoLCT00,hgmxgWi-o98J,0.0,0.0,0.0,0.2727272727272727
2376,6462,journals/vldb/MihailaRT02,xmE1380_4E4J,0.0,0.0,0.0,0.21666666666666667
186,37254,conf/sigmod/WangJLY03,Uxh3R2hfBOAJ,0.0,0.0,0.0,0.22666666666666668
1933,18724,conf/vldb/WangC03,_DJTk_XlTHsJ,0.0,0.0,0.0,0.2786885245901639
2389,57436,journals/vldb/JagadishACLNPPSWWY02,8o0d8xLuwgUJ,0.0,0.0,0.0,0.2222222222222222
302,51200,journals/sigmod/LeeC00,Jk2ZTjQR5lwJ,0.0042873138996627,0.06666666666666667,0.125,0.22784810126582278
530,60449,journals/sigmod/McHughAGQW97,vsbOhouYmEgJ,0.0218928859759439,0.058823529411764705,0.1111111111111111,0.3780487804878049
529,35149,conf/sigmod/TheobaldW02,W_b-Eo5VaOgJ,0.0033273696992726,0.041666666666666664,0.08,0.18181818181818177
1486,52155,conf/vldb/BaulierBKS98,9ycehh5T87EJ,0.0897874905329104,0.2,0.3333333333333333,0.4
2330,32131,journals/vldb/GibsonKR00,jfjQTKJ_iyUJ,0.0,0.0,0.0,0.2727272727272727
1091,34852,conf/sigmod/ChakrabartiDI98,zmBMRUNv8sQJ,0.0726275985226673,0.1,0.18181818181818182,0.33333333333333337
1839,32271,conf/vldb/GarofalakisOS97,byJ0lVRijnkJ,0.4119185462032332,0.38461538461538464,0.5555555555555556,0.5070422535211268
966,45703,conf/sigmod/AcharyaPR99,-7tsGpHin24J,0.0,0.0,0.0,0.27941176470588236
70,32356,conf/vldb/NgH94,EBXh5GwbeNMJ,0.7610063662066953,0.8888888888888888,0.9411764705882353,0.8333333333333334
193,53135,journals/sigmod/LeeF01,1S5f4QMKowYJ,0.0,0.0,0.0,0.2571428571428571
582,451,conf/sigmod/HanPDW01,azGenr45ZMoJ,0.0,0.0,0.0,0.26315789473684215
1610,13725,conf/vldb/YangKL97,bgRqEUFNR08J,0.0,0.0,0.0,0.16901408450704225
501,21208,conf/sigmod/BrunoKS02,lHS20twyYZAJ,0.0,0.0,0.0,0.202247191011236
320,16666,journals/sigmod/Jhingran00,lrGge6mTVckJ,0.9999999999999998,1.0,1.0,1.0
245,35740,conf/sigmod/Al-KhalifaYJ03,url:http://ieeexplore.ieee.org/iel5/69/28220/01307300.pdf%3Farnumber%3D1307300,0.0,0.0,0.0,0.2093023255813954
876,50132,conf/sigmod/YerneniLGU99,9MI4jOOqkn4J,0.0067013345073584,0.07692307692307693,0.14285714285714285,0.27941176470588236
133,62102,conf/vldb/LiC94,wKGFb0cu5sEJ,0.0183073721393017,0.058823529411764705,0.1111111111111111,0.20481927710843373
467,97,conf/sigmod/ThaperGIK02,LU7BfMnARgYJ,0.0,0.0,0.0,0.22807017543859653
255,13046,conf/sigmod/JohnsonD03,2WW-E_NM9KAJ,0.0046102212618046,0.0625,0.11764705882352941,0.24468085106382975
1606,49604,conf/vldb/ZhangL98,QGopit06CLEJ,0.3812082029405191,0.2727272727272727,0.42857142857142855,0.5344827586206897
1986,49071,conf/vldb/WangZL03,QLkg45G33VgJ,0.0043306142744381,0.045454545454545456,0.08695652173913043,0.2222222222222222
439,43311,conf/sigmod/HanWDPW02,Ywgd3RbAfl0J,0.0,0.0,0.0,0.2558139534883721
553,37963,journals/sigmod/TsotrasJS98,zM0o4FoKRXIJ,0.0,0.0,0.0,0.32727272727272727
2405,16975,journals/vldb/FuCCM00,MbzMAsLHlfEJ,0.0,0.0,0.0,0.2875
1273,53336,conf/sigmod/BrinMS97,QrVdOEkY844J,0.6737962673482857,0.7,0.8235294117647058,0.8947368421052632
671,277,conf/sigmod/AgrawalCN01,ZrBMwsU4A7QJ,0.0,0.0,0.0,0.19444444444444442
